,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
1083,1083,2182,2182,shahil95,Shahil Parmar,507410602,1087619115873980417,/shahil95/status/1087619115873980417,2019-01-22 07:52:58,1548143578,"Tory MP Heidi Allen is complicit because a little less than a week ago she voted against the motion of no confidence in Theresa May. 

Donât be fooled by her.

#r4today #PoliticsLivehttps://twitter.com/heidiallen75/status/1087278900173029376Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Tory MP <strong>Heidi Allen</strong> is complicit because a little less than a week ago she voted against the motion of no confidence in Theresa May. 

Donât be fooled by her.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/r4today?src=hash""><s>#</s><b>r4today</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PoliticsLive?src=hash""><s>#</s><b>PoliticsLive</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/heidiallen75/status/1087278900173029376"" dir=""ltr"" href=""https://t.co/3yZdaVEFfr"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/heidiallen75/status/1087278900173029376""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/heidiallen75/s</span><span class=""invisible"">tatus/1087278900173029376</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/heidiallen75/status/1087278900173029376'],"['r4today', 'PoliticsLivehttps']",False,[],,0,0,0,False,False,,[],offensive_language,1
1084,1084,1064,1064,jeffgaines287,Jeff Gaines,3855039328,1072819321963986945,/jeffgaines287/status/1072819321963986945,2018-12-12 11:43:53,1544615033,Heidi Allen has just said she will back May but not her deal! Useless.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> has just said she will back May but not her deal! Useless.</p>",[],[],False,[],,2,0,0,False,True,1.0727987843447684e+18,"[{'screen_name': 'Michael_Heaver', 'user_id': '22800916'}, {'screen_name': 'BrexitBattalion', 'user_id': '1040973693822881792'}]",offensive_language,12
1091,1091,2666,2666,TheGreatLummox,Jed Williamson,2652738381,1083710318134599681,/TheGreatLummox/status/1083710318134599681,2019-01-11 13:00:48,1547211648,Does Heidi Allen know how to tilt her screen? #PoliticsLive,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Does <strong>Heidi Allen</strong> know how to tilt her screen? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PoliticsLive?src=hash""><s>#</s><b>PoliticsLive</b></a></p>",[],['PoliticsLive'],False,[],,0,0,0,False,False,,[],offensive_language,1
1115,1115,2496,2496,dowley_ann,Sally-Ann Dowley,731615315168243712,1084581344641015809,/dowley_ann/status/1084581344641015809,2019-01-13 22:41:57,1547419317,"What utter codswallop from the self-important, self-serving Heidi Allen.  She should be deselected for failing her Constituents! https://twitter.com/NadineDorries/status/1084540291372273664Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">What utter codswallop from the self-important, self-serving <strong>Heidi Allen</strong>.  She should be deselected for failing her Constituents! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NadineDorries/status/1084540291372273664"" dir=""ltr"" href=""https://t.co/HOuNKm7ZBG"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NadineDorries/status/1084540291372273664""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NadineDorries/</span><span class=""invisible"">status/1084540291372273664</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/NadineDorries/status/1084540291372273664'],[],False,[],,0,0,0,False,False,,[],offensive_language,1
1123,1123,3985,3985,jackrooke,"Jack Rooke Pro 15""",158778164,1100346280608436225,/jackrooke/status/1100346280608436225,2019-02-26 10:46:11,1551177971,"Heidi Allen went for the wing roulette, no sides and thatâs fucking brave. #Heidi4President2020https://twitter.com/ChukaUmunna/status/1100121204093009921Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Heidi Allen</strong> went for the wing roulette, no sides and thatâs fucking brave. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Heidi4President2020?src=hash""><s>#</s><b>Heidi4President2020</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ChukaUmunna/status/1100121204093009921"" dir=""ltr"" href=""https://t.co/AhOsqDOe0L"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ChukaUmunna/status/1100121204093009921""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ChukaUmunna/st</span><span class=""invisible"">atus/1100121204093009921</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/ChukaUmunna/status/1100121204093009921'],['Heidi4President2020https'],False,[],,9,0,0,False,False,,[],offensive_language,2
1125,1125,3757,3757,Kleisthines,temet nosce,94280943,1088722205305905152,/Kleisthines/status/1088722205305905152,2019-01-25 08:56:15,1548406575,If Heidi Allen can rattle Theresa Mayâs obdurate denial of the dire effects of her obscene austerity policies then good luck to her.z,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If <strong>Heidi Allen</strong> can rattle Theresa Mayâs obdurate denial of the dire effects of her obscene austerity policies then good luck to her.z</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,1
1146,1146,1088,1088,DocTreen,Dr Kristen Treen,24091414,1072805766514511875,/DocTreen/status/1072805766514511875,2018-12-12 10:50:01,1544611801,"Good luck and great fortitude to you, Sav. At least it's Heidi Allen, who should give up being a Tory considering she blatantly doesn't agree with most of what's going on right now and provoked TM to say: ""No more Heidi Allens"". Still, makes her hard to shift.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good luck and great fortitude to you, Sav. At least it's <strong>Heidi Allen</strong>, who should give up being a Tory considering she blatantly doesn't agree with most of what's going on right now and provoked TM to say: ""No more Heidi Allens"". Still, makes her hard to shift.</p>",[],[],False,[],,0,0,1,True,True,1.072763486290219e+18,"[{'screen_name': 'drjordansavage', 'user_id': '913041029330345984'}]",offensive_language,12
1178,1178,4285,4285,Daniel_Grigg,Daniel Grigg,44289341,1099668944061894656,/Daniel_Grigg/status/1099668944061894656,2019-02-24 13:54:41,1551016481,"All the anti-Corbyn attacks today are to distract from this from Theresa May, as Anna Soubry, Sarah Wollaston and Heidi Allen back her in no confidence votes. 

#FBPE, you're being played so hard by the people you're trusting.https://twitter.com/BethRigby/status/1099657089763459073Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">All the anti-Corbyn attacks today are to distract from this from Theresa May, as Anna Soubry, Sarah Wollaston and <strong>Heidi Allen</strong> back her in no confidence votes. 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FBPE?src=hash""><s>#</s><b>FBPE</b></a>, you're being played so hard by the people you're trusting.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BethRigby/status/1099657089763459073"" dir=""ltr"" href=""https://t.co/jZfCR91NW2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BethRigby/status/1099657089763459073""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BethRigby/stat</span><span class=""invisible"">us/1099657089763459073</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/BethRigby/status/1099657089763459073'],['FBPE'],False,[],,14,2,0,False,True,1.0996599260734136e+18,"[{'screen_name': 'aarjanistan', 'user_id': '964837051312082944'}, {'screen_name': 'lucianaberger', 'user_id': '20992801'}]",offensive_language,2
1202,1202,3713,3713,anotherwriter75,Julie Chandler,2935084607,1088743435736092672,/anotherwriter75/status/1088743435736092672,2019-01-25 10:20:37,1548411637,"I didnât vote for my local MP @heidiallen75 and despair of Tory policy, but I do believe in her as one of the âgood guysâ. Iâve written to her on several occasions and found her to be genuine and open-minded in her approach.  https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_twÂ â¦ #heidiallen","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I didnât vote for my local MP <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a> and despair of Tory policy, but I do believe in her as one of the âgood guysâ. Iâve written to her on several occasions and found her to be genuine and open-minded in her approach.  <a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw"" dir=""ltr"" href=""https://t.co/u69TS48ovO"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/society/2019/j</span><span class=""invisible"">an/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/heidiallen?src=hash""><s>#</s><b><strong>heidiallen</strong></b></a></p>",['https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw'],['heidiallen'],False,[],,26,1,8,True,False,,[],offensive_language,1
1244,1244,2736,2736,Nationstate_Dem,Steve Sheen,914568036539158528,1082999233899384833,/Nationstate_Dem/status/1082999233899384833,2019-01-09 13:55:13,1547042113,Heidi Allen needs reminding of what her job is pic.twitter.com/Cd6CMVTVYD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> needs reminding of what her job is <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Cd6CMVTVYD"">pic.twitter.com/Cd6CMVTVYD</a></p>",[],[],True,['https://pbs.twimg.com/media/DweWDrTXQAADKGf.jpg'],,0,0,0,False,True,1.0829947720323072e+18,"[{'screen_name': 'jameschappers', 'user_id': '53887085'}]",offensive_language,1
1249,1249,2310,2310,GlenMitchell1,Glen Mitchell ð ðªðº,293998737,1086052433846042626,/GlenMitchell1/status/1086052433846042626,2019-01-18 00:07:32,1547770052,Heidi Allen is coming across really well amongst 3 men whoâd already made up their mind what her opinion was. #bbctw,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> is coming across really well amongst 3 men whoâd already made up their mind what her opinion was. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbctw?src=hash""><s>#</s><b>bbctw</b></a></p>",[],['bbctw'],False,[],,16,3,2,True,False,,[],offensive_language,1
