,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
840,5904,5904,HudsonsSW15,Hudsons Restaurant,1657559726,1167466418784391168,/HudsonsSW15/status/1167466418784391168,2019-08-30 15:57:39,1567180659,Time to unwind & itÃ¢ÂÂs #burgerdeal  @benrainbow @sophieholdcroft @JohnGiddings01 @LPropertySouth @WhatsonSW @GBEnglandGB @AndyPennefather @WimbledonVil @SW14_SW13 @timeandleisure @NappyValleyNet @JustineGreening @SueWixLD @putneyexchange @ChamberlandRes @theopenbook2 pic.twitter.com/yK5nOsxB3Y,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Time to unwind &amp; itÃ¢ÂÂs <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/burgerdeal?src=hash""><s>#</s><b>burgerdeal</b></a> <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Hamburger"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f354.png"" title=""Hamburger""/> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25491772"" dir=""ltr"" href=""/benrainbow""><s>@</s><b>benrainbow</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""248143278"" dir=""ltr"" href=""/sophieholdcroft""><s>@</s><b>sophieholdcroft</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21182804"" dir=""ltr"" href=""/JohnGiddings01""><s>@</s><b>JohnGiddings01</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""524430694"" dir=""ltr"" href=""/LPropertySouth""><s>@</s><b>LPropertySouth</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1266922261"" dir=""ltr"" href=""/WhatsonSW""><s>@</s><b>WhatsonSW</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""4873124837"" dir=""ltr"" href=""/GBEnglandGB""><s>@</s><b>GBEnglandGB</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""312947717"" dir=""ltr"" href=""/AndyPennefather""><s>@</s><b>AndyPennefather</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""270839980"" dir=""ltr"" href=""/WimbledonVil""><s>@</s><b>WimbledonVil</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1572276362"" dir=""ltr"" href=""/SW14_SW13""><s>@</s><b>SW14_SW13</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79834662"" dir=""ltr"" href=""/timeandleisure""><s>@</s><b>timeandleisure</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""122478265"" dir=""ltr"" href=""/NappyValleyNet""><s>@</s><b>NappyValleyNet</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""859083337876590593"" dir=""ltr"" href=""/SueWixLD""><s>@</s><b>SueWixLD</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""424922052"" dir=""ltr"" href=""/putneyexchange""><s>@</s><b>putneyexchange</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2999849296"" dir=""ltr"" href=""/ChamberlandRes""><s>@</s><b>ChamberlandRes</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3163189239"" dir=""ltr"" href=""/theopenbook2""><s>@</s><b>theopenbook2</b></a> <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Hamburger"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f354.png"" title=""Hamburger""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yK5nOsxB3Y"">pic.twitter.com/yK5nOsxB3Y</a></p>",[],['burgerdeal'],True,['https://pbs.twimg.com/media/EDOshGuWwAc_eCO.jpg'],,8,2,0,False,False,,[],offensive_language,8
846,6714,6714,bobdigby,bobdigby,16694375,1116271086927253505,/bobdigby/status/1116271086927253505,2019-04-11 09:25:41,1554974741,Advantage accumulates in some places - but so too does disadvantage. @JustineGreening making powerful geographical arguments in her #GAConf19 keynote lecture.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Advantage accumulates in some places - but so too does disadvantage. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> making powerful geographical arguments in her <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GAConf19?src=hash""><s>#</s><b>GAConf19</b></a> keynote lecture.</p>",[],['GAConf19'],False,[],,9,4,1,True,False,,[],offensive_language,4
888,1416,1416,davidpoint7,David Pointon,1065165722,1143957191487119360,/davidpoint7/status/1143957191487119360,2019-06-26 19:00:22,1561575622,"I have read some garbage in the Guardian from time to time but Justine GreeningÃ¢ÂÂs article is beggars belief she writes as if she was not part of a government that massively increased poverty, decimated state education. Who on GodÃ¢ÂÂs earth is she trying to kid that she cares?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I have read some garbage in the Guardian from time to time but <strong>Justine Greening</strong>Ã¢ÂÂs article is beggars belief she writes as if she was not part of a government that massively increased poverty, decimated state education. Who on GodÃ¢ÂÂs earth is she trying to kid that she cares?</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
891,105,105,David_Tee,David Tee,23503842,1163008470989385730,/David_Tee/status/1163008470989385730,2019-08-18 08:43:21,1566117801,"Whoops - sorry about that.

By the looks of her twitter thread, it looks like she might be away.  A holiday perhaps?

BTW - If I lived 50 metres due west, she'd be my MP too.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whoops - sorry about that.

By the looks of her twitter thread, it looks like she might be away.  A holiday perhaps?

BTW - If I lived 50 metres due west, she'd be my MP too.</p>",[],[],False,[],,0,0,0,False,True,1.1629811550812078e+18,"[{'screen_name': 'HRennieSmith', 'user_id': '387895652'}, {'screen_name': 'JervisKate', 'user_id': '863654057822609408'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,8
892,5719,5719,likingitlots,Loodles,1303552081,1170676408303198211,/likingitlots/status/1170676408303198211,2019-09-08 12:33:00,1567945980,"Justine Greening going on and on about how she was expelled by voicemail. Who cares? Why is that being treated as a top story when the votes of 17.4m people are being wiped out?
rt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Justine Greening</strong> going on and on about how she was expelled by voicemail. Who cares? Why is that being treated as a top story when the votes of 17.4m people are being wiped out?
rt</p>",[],[],False,[],,0,0,0,False,True,1.1696546078087496e+18,"[{'screen_name': 'JustineGreening', 'user_id': '932446861'}, {'screen_name': 'JoJohnsonUK', 'user_id': '237700394'}]",offensive_language,9
911,5425,5425,richard51185877,richard jones,2350366152,1170940222634250245,/richard51185877/status/1170940222634250245,2019-09-09 06:01:18,1568008878,Justine Greening to quit as Tory MP with furious blast at her own 'Brexit Party' https://www.mirror.co.uk/news/politics/justine-greening-quit-tory-mp-19318609?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebarÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Justine Greening</strong> to quit as Tory MP with furious blast at her own 'Brexit Party' <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.mirror.co.uk/news/politics/justine-greening-quit-tory-mp-19318609?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar"" dir=""ltr"" href=""https://t.co/faaTqWfpEC"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.mirror.co.uk/news/politics/justine-greening-quit-tory-mp-19318609?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">mirror.co.uk/news/politics/</span><span class=""invisible"">justine-greening-quit-tory-mp-19318609?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.mirror.co.uk/news/politics/justine-greening-quit-tory-mp-19318609?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar'],[],False,[],,0,1,0,False,False,,[],offensive_language,9
945,5416,5416,BenWill1973,Ben Williams,3574846752,1170972587792502784,/BenWill1973/status/1170972587792502784,2019-09-09 08:09:55,1568016595,pic.twitter.com/9T7XiT17BY,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9T7XiT17BY"">pic.twitter.com/9T7XiT17BY</a></p>",[],[],True,['https://pbs.twimg.com/media/EEAhW9GWkAAFin5.jpg'],,0,0,1,True,True,1.1706074743591322e+18,"[{'screen_name': 'charlesrfawcett', 'user_id': '860121823840751617'}, {'screen_name': 'SophyRidgeSky', 'user_id': '18949349'}]",offensive_language,9
947,4333,4333,mark_kelly256,Mark #Article50revoker #ChildrenVsClimateCrisis,2751484065,1178427914867691523,/mark_kelly256/status/1178427914867691523,2019-09-29 21:54:43,1569794083,"At Eton or wherever, he probably had a fag do his work for him?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">At Eton or wherever, he probably had a fag do his work for him?</p>",[],[],False,[],,0,0,0,False,True,1.1784275266218803e+18,"[{'screen_name': 'CarolineLucas', 'user_id': '80802900'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,9
948,679,679,Hertsman3,Hertsman Ã°ÂÂÂ¶,1124056843309940737,1156465004301996032,/Hertsman3/status/1156465004301996032,2019-07-31 07:21:57,1564557717,@JustineGreening @jessphillips ...  I think history would judge you well if you got on board.https://twitter.com/PhilBennion/status/1156341404043481090ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20000725"" dir=""ltr"" href=""/jessphillips""><s>@</s><b>jessphillips</b></a> ...  I think history would judge you well if you got on board.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/PhilBennion/status/1156341404043481090"" dir=""ltr"" href=""https://t.co/aR77tfX0Wc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/PhilBennion/status/1156341404043481090""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/PhilBennion/st</span><span class=""invisible"">atus/1156341404043481090</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/PhilBennion/status/1156341404043481090'],[],False,[],,0,0,0,False,False,,[],offensive_language,7
953,1195,1195,CITTIGLIO,JCD,236783041,1120020644941455361,/CITTIGLIO/status/1120020644941455361,2019-04-21 17:45:05,1555868705,"I'm sorry Nicky, but Conservative appeal is shot. Get out. Save yourself, same for Justine Greening and Nick Boles. The rest? Fuck 'em.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm sorry Nicky, but Conservative appeal is shot. Get out. Save yourself, same for <strong>Justine Greening</strong> and Nick Boles. The rest? Fuck 'em.</p>",[],[],False,[],,0,0,0,False,True,1.119861322907308e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,4
986,2722,2722,HMoat,Helen Moat,612764691,1151990584061489152,/HMoat/status/1151990584061489152,2019-07-18 23:02:12,1563490932,Well done to all of you.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Well done to all of you.</p>",[],[],False,[],,0,1,0,False,True,1.1517973814926132e+18,"[{'screen_name': 'ianbirrell', 'user_id': '142230413'}, {'screen_name': 'AlistairBurtUK', 'user_id': '986390774'}]",offensive_language,7
989,5239,5239,NDM66,Nigel Mason,470490977,1160611411271344129,/NDM66/status/1160611411271344129,2019-08-11 17:58:18,1565546298,"Yes, a cabinet of white middle class women, even less diverse than Boris Johnson's government.

That'll do it.

*sigh*","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes, a cabinet of white middle class women, even less diverse than Boris Johnson's government.

That'll do it.

*sigh*</p>",[],[],False,[],,19,1,0,False,True,1.1605704128179487e+18,"[{'screen_name': 'jessicaelgot', 'user_id': '16513349'}, {'screen_name': 'NicolaSturgeon', 'user_id': '160952087'}]",offensive_language,8
1015,3412,3412,BarumDean,Dean Morrison #FBPE Ã°ÂÂÂ·,1245974226,1137610759251345408,/BarumDean/status/1137610759251345408,2019-06-09 06:41:55,1560062515,YouÃ¢ÂÂre not her type mate ;),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">YouÃ¢ÂÂre not her type mate ;)</p>",[],[],False,[],,0,0,0,False,True,1.1374157410603744e+18,"[{'screen_name': 'charliemale', 'user_id': '63683732'}, {'screen_name': 'fascinatorfun', 'user_id': '282914879'}]",offensive_language,6
1019,4432,4432,NOMIS81,nomis Ã°ÂÂÂ¬Ã°ÂÂÂ§,27774367,1177955703987806212,/NOMIS81/status/1177955703987806212,2019-09-28 14:38:19,1569681499,@paulasherriff  using her bully boy tactics she was the one that brung up Jo Cox,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29169821"" dir=""ltr"" href=""/paulasherriff""><s>@</s><b>paulasherriff</b></a>  using her bully boy tactics she was the one that brung up Jo Cox</p>",[],[],False,[],,0,0,0,False,True,1.1771266732984812e+18,"[{'screen_name': 'JayMitchinson', 'user_id': '313373002'}, {'screen_name': 'paulasherriff', 'user_id': '29169821'}]",offensive_language,9
1041,9021,9021,BtonLGBT,Brighton.LGBT,899219707873636356,1114938611206688770,/BtonLGBT/status/1114938611206688770,2019-04-07 17:10:54,1554657054,Out Tory MP Justine Greening: LGBT students Ã¢ÂÂfrankly deserve betterÃ¢ÂÂ sexÃÂ ed https://brighton.lgbt/justine-greening-lgbt-sex-education/ÃÂ Ã¢ÂÂ¦pic.twitter.com/1uXLEaD7F4,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Out Tory MP <strong>Justine Greening</strong>: LGBT students Ã¢ÂÂfrankly deserve betterÃ¢ÂÂ sexÃÂ ed <a class=""twitter-timeline-link"" data-expanded-url=""https://brighton.lgbt/justine-greening-lgbt-sex-education/"" dir=""ltr"" href=""https://t.co/gQsnh89MgZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://brighton.lgbt/justine-greening-lgbt-sex-education/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">brighton.lgbt/justine-greeni</span><span class=""invisible"">ng-lgbt-sex-education/</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1uXLEaD7F4"">pic.twitter.com/1uXLEaD7F4</a></p>",['https://brighton.lgbt/justine-greening-lgbt-sex-education/'],[],True,['https://pbs.twimg.com/media/D3kOwh3WwAIZnJ5.jpg'],,0,0,0,False,False,,[],offensive_language,4
1058,8937,8937,russfla,Russ,389477245,1115227138301530112,/russfla/status/1115227138301530112,2019-04-08 12:17:24,1554725844,Out Tory MP Justine Greening: LGBT students 'frankly deserve better' sex ed https://www.pinknews.co.uk/2019/04/07/justine-greening-lgbt-sex-education/?utm_source=MOBT&utm_medium=Twittermob&Twittermob&utm_campaign=PNMOBTÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Out Tory MP <strong>Justine Greening</strong>: LGBT students 'frankly deserve better' sex ed <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pinknews.co.uk/2019/04/07/justine-greening-lgbt-sex-education/?utm_source=MOBT&amp;utm_medium=Twittermob&amp;Twittermob&amp;utm_campaign=PNMOBT"" dir=""ltr"" href=""https://t.co/A3xddohcfm"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pinknews.co.uk/2019/04/07/justine-greening-lgbt-sex-education/?utm_source=MOBT&amp;utm_medium=Twittermob&amp;Twittermob&amp;utm_campaign=PNMOBT""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pinknews.co.uk/2019/04/07/jus</span><span class=""invisible"">tine-greening-lgbt-sex-education/?utm_source=MOBT&amp;utm_medium=Twittermob&amp;Twittermob&amp;utm_campaign=PNMOBT</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.pinknews.co.uk/2019/04/07/justine-greening-lgbt-sex-education/?utm_source=MOBT&utm_medium=Twittermob&Twittermob&utm_campaign=PNMOBT'],[],False,[],,0,0,0,False,False,,[],offensive_language,4
1070,5223,5223,LexFerenda999,LexFerenda,351888676,1160618615525322758,/LexFerenda999/status/1160618615525322758,2019-08-11 18:26:55,1565548015,Could it be that she is thick as two short planks and an embarrassment every time she opens her mouth?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Could it be that she is thick as two short planks and an embarrassment every time she opens her mouth?</p>",[],[],False,[],,4,0,2,True,True,1.1605704128179487e+18,"[{'screen_name': 'grumpy_as_hell', 'user_id': '1009170511606304768'}, {'screen_name': 'jessicaelgot', 'user_id': '16513349'}]",offensive_language,8
1097,7205,7205,AFC9999,ToshtoshÃ°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂ´Ã³Â ÂÂ§Ã³Â ÂÂ¢Ã³Â ÂÂ¥Ã³Â ÂÂ®Ã³Â ÂÂ§Ã³Â ÂÂ¿,3384554489,1126023479063658502,/AFC9999/status/1126023479063658502,2019-05-08 07:18:12,1557299892,pic.twitter.com/5W80OtkGRr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5W80OtkGRr"">pic.twitter.com/5W80OtkGRr</a></p>",[],[],True,['https://pbs.twimg.com/media/D6BwUKpXsAAuk-q.jpg'],,0,0,0,False,True,1.1260088351923076e+18,"[{'screen_name': 'BrexitHome', 'user_id': '522634225'}]",offensive_language,5
1146,7932,7932,johnmil63934822,john mills,1105954752725245954,1131582026388082688,/johnmil63934822/status/1131582026388082688,2019-05-23 15:25:53,1558625153,pic.twitter.com/6OagnHTkLm,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6OagnHTkLm"">pic.twitter.com/6OagnHTkLm</a></p>",[],[],True,['https://pbs.twimg.com/media/D7Qv2hyUYAEfEoW.jpg'],,0,0,0,False,True,1.131153857394938e+18,"[{'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,5
1181,4495,4495,bobpitt4,Former egg chaser Ã°ÂÂÂ¬Ã°ÂÂÂ§ Ã°ÂÂÂ´Ã³Â ÂÂ§Ã³Â ÂÂ¢Ã³Â ÂÂ¥Ã³Â ÂÂ®Ã³Â ÂÂ§Ã³Â ÂÂ¿,624050955,1177583855655624704,/bobpitt4/status/1177583855655624704,2019-09-27 14:00:44,1569592844,It's a shame that women like @YvetteCooperMP @joswinson @lucianaberger @Anna_Soubry @Sandbach @LaylaMoran @margot_james_mp @JustineGreening @CarolineLucas @carolinenokes @AnneMilton @AmberRuddHR @theresa_may @MaryCreaghMP and @RoryStewartUK aren't remarkable women at all!.https://twitter.com/RupertLowe10/status/1177311508834988033ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It's a shame that women like <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""328634628"" dir=""ltr"" href=""/YvetteCooperMP""><s>@</s><b>YvetteCooperMP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14933304"" dir=""ltr"" href=""/joswinson""><s>@</s><b>joswinson</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20992801"" dir=""ltr"" href=""/lucianaberger""><s>@</s><b>lucianaberger</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""326184301"" dir=""ltr"" href=""/Anna_Soubry""><s>@</s><b>Anna_Soubry</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""92759618"" dir=""ltr"" href=""/Sandbach""><s>@</s><b>Sandbach</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23424533"" dir=""ltr"" href=""/LaylaMoran""><s>@</s><b>LaylaMoran</b></a> @margot_james_mp <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""80802900"" dir=""ltr"" href=""/CarolineLucas""><s>@</s><b>CarolineLucas</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""209029473"" dir=""ltr"" href=""/carolinenokes""><s>@</s><b>carolinenokes</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""312758175"" dir=""ltr"" href=""/AnneMilton""><s>@</s><b>AnneMilton</b></a> @AmberRuddHR <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""747807250819981312"" dir=""ltr"" href=""/theresa_may""><s>@</s><b>theresa_may</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""169864622"" dir=""ltr"" href=""/MaryCreaghMP""><s>@</s><b>MaryCreaghMP</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""131926473"" dir=""ltr"" href=""/RoryStewartUK""><s>@</s><b>RoryStewartUK</b></a> aren't remarkable women at all!.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RupertLowe10/status/1177311508834988033"" dir=""ltr"" href=""https://t.co/4tJDiP495I"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RupertLowe10/status/1177311508834988033""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RupertLowe10/s</span><span class=""invisible"">tatus/1177311508834988033</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/RupertLowe10/status/1177311508834988033'],[],False,[],,1,1,0,False,False,,[],offensive_language,9
1202,7894,7894,Jim_AFCB,Jim Smith,217744675,1131907293853954049,/Jim_AFCB/status/1131907293853954049,2019-05-24 12:58:23,1558702703,"Trouble is, Justine is that we will end up with a hard right Brexiteer headbanger as PM... who will try and force us out with no deal.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trouble is, Justine is that we will end up with a hard right Brexiteer headbanger as PM... who will try and force us out with no deal.</p>",[],[],False,[],,1,0,1,True,True,1.1319028184225792e+18,"[{'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,5
1212,1202,1202,moni_natasha,moni natasha,29681646,1119936634043162625,/moni_natasha/status/1119936634043162625,2019-04-21 12:11:15,1555848675,pic.twitter.com/VmTt5liOMh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VmTt5liOMh"">pic.twitter.com/VmTt5liOMh</a></p>",[],[],True,['https://pbs.twimg.com/media/D4rQblGXsAAJcwt.jpg'],,0,0,0,False,True,1.119935484413784e+18,"[{'screen_name': 'JarrodCraik', 'user_id': '632900837'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,4
1293,6503,6503,utterlybgroovy,Utterly B Groovy #FBPE #PeoplesVote,23766305,1117341913991000066,/utterlybgroovy/status/1117341913991000066,2019-04-14 08:20:46,1555230046,"ItÃ¢ÂÂd be interesting to setup another twitter account as a hard right Leaver and give the same offer!
TheyÃ¢ÂÂd have you on in a heartbeat!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ItÃ¢ÂÂd be interesting to setup another twitter account as a hard right Leaver and give the same offer!
TheyÃ¢ÂÂd have you on in a heartbeat!</p>",[],[],False,[],,2,1,0,False,True,1.1040694591641888e+18,"[{'screen_name': 'StuartLothian', 'user_id': '245324769'}, {'screen_name': 'nemanlostatsea', 'user_id': '234931124'}]",offensive_language,4
1301,5580,5580,Ralphyb21,Ralph Bird Ã°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂ¨Ã°ÂÂÂ¦,1880476694,1170739403888705543,/Ralphyb21/status/1170739403888705543,2019-09-08 16:43:19,1567960999,Would have been shown more respect if she supported her Party !! When are these sycophants going to realise what they are doing. They bitch about democracy whilst denying democracy......pathetic !!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Would have been shown more respect if she supported her Party !! When are these sycophants going to realise what they are doing. They bitch about democracy whilst denying democracy......pathetic !!</p>",[],[],False,[],,0,0,0,False,True,1.170730262067667e+18,"[{'screen_name': 'SkyNews', 'user_id': '7587032'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,9
1313,7738,7738,lucullus,Tim Lennon,17591456,1139127553199943680,/lucullus/status/1139127553199943680,2019-06-13 11:09:07,1560424147,"It's perfectly crossable on foot or by bike. Happy to book you a @pedalmeapp too, if you'd like!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It's perfectly crossable on foot or by bike. Happy to book you a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""780455585221316608"" dir=""ltr"" href=""/pedalmeapp""><s>@</s><b>pedalmeapp</b></a> too, if you'd like!</p>",[],[],False,[],,31,2,1,True,True,1.1390932869022924e+18,"[{'screen_name': 'GregHands', 'user_id': '125270251'}, {'screen_name': 'TfL', 'user_id': '47319664'}]",offensive_language,6
